Таргачин элэдэн ӈинакинду эру бивки.	Впрочем такая льгота, по общему замечанию, плохо действует на здоровье вожака.	1
Ңинакирди хуктывуктэвкил бэел гунивкил, аятмар ӈинакин эласа-да иӈинду бидедэн энэ няпчула дюла ирэ.	Для собак — уверяют ездящие на них — лучше вечно оставаться на морозе.	1
Голомоду эласа-да горое эӈнэрэ инэтчэрэ.	Остановка в поварне никогда не бывает продолжительной.	1
Элэ горое инэчиӈнэрэ пали оракин.	Разве только буря задержит.	1
Халдун адатын холотын ачин бивки.	А то некогда спать.	1
Каюр дюкэвэ хулугина чайтыдалан, ӈинакир девчэл бивкил.	Едва каюр, растопив кусок льда, выпьет свой "чай", собаки уже закусили.	1
Килтырэнмувчэ олло дылин, лапчан, гирамналин, иду-дэ нодавдерил, эду-вэр ӈинакир иктэлдутын элэ кэпутэвкил, энэл хулаврэ нимӈэвувкил.	Голова, хвост, костяк крупной сушеной рыбы (горбуши или кеты в килограмм), везде идущие в отброс, тут только потрескивают на зубах и проглатываются без остатка.	1
Тэлинӈэ нян каюр сурувки!	Скорей снова в путь!	1
Толгоки, дянди ӈинакирди путавувча, ӈэнэвдевки тэвувэ 80 килограммил ургэсичивэ, тадук дюрвэ бэелвэ.	Нарта, запряженная десятком собак, иногда везет груз в 80 кг и, кроме каюра, еще человека.	1
Халдун анӈэлду таӈэлду толгоки хактэлин иманнаду намаравкил, ӈинакир бимнэдукин экнэнтын ирусина.	Случается, что во время остановки полозья нарты вмерзают в снег так, что упряжка сдвинуть ее не может.	1
Савка каюр толгоки хактэлин намарарактын эласа-да эвки ӈинакирва хэлэрэ.	Опытный каюр при таком случае никогда не ругается.	1
Нуӈан толгокива ухухитчэнэ, толгокива копкогочиливки, ӈинакирва сэвдепчут дылгандиви урунмукэтчэнэ: Дюлэски, дюлэски!	Он, налегая на передок нарты, старается освободить полозья от ледяного зажима и ободряет собак веселым криком: Батта, батта!	1
Нёрамни ӈинакин тадук аяткул ӈинакир мотон чучинивкил, элэтвэр алалвар чиӈирэнивкил.	Вожак и лучшие собаки даже встают на дыбки, изо всех сил натягивая алыки.	1
Туги-дэ эрактын ургэпчу толгоки эвки бимнэдукви сомнасина.	Однако стоит тяжелая нарта.	1
Тэли каюр тыевундиви довсисинна юргилбуливки тыевунми дугэдун бисивэ сэлэвэ тэпкэденэ: А-а-а-а!	Тогда каюр размахивает остол ом, не бьет, нет, он бренчит бубенцами, погремушками, прикрепленными у деревянного конца остола, и кричит: А-а-а-а!	1
Тэли толгоки копкорговки, ӈинакир буниденэл хуктыливкил, бэел толгоки ӈэнэгэлэдун микчанивкил.	Нарта срывается, собаки несутся с воем, люди вскакивают в сани на ходу.	1
Эду-вэр экэл аманнит-та, тэлинӈэ мэнӈилэви бикиттулэви микчакэл.	Тут не зевай, прыгай в точности на свое место.	1
Аманними элэтви туксактадяна ӈинакирва асакталдяӈас.	Не то придется долго во весь дух гнаться за упряжкой.	1
Ңинакир мэнӈивэр ӈэнэвэр эдеӈэӈитын ембуӈнэ.	Собаки не должны замедлять свой бег.	1
Удякит (хокто) эру-дэ бисикин, дэручэл-дэ бими, хавасинми-нун нёрамни ӈинакин эӈэситмэрит чиӈирэнивки мэнӈиви алави.	Как бы ни была трудна дорога, как ни устали, раз пошли в ход, передовой бастын с удвоенной силой налегает на свой алык.	1
Чиӈэденэ, нинӈуденэ нёрамни ӈинакин элэдэдевки, ӈэнэви эдэви ёмбугирэ.	Визжит, тявкает, всячески старается сохранить всю быстроту, на какую способна упряжка.	1
Ңинакир урунчэвкил, амака (маӈи) гунми.	Очень подбадривает собак слово „ненук“ — это значит медведь.	1
Нуӈартын эр турэнмэ долдыми-нун, элэтвэр эсивэ ичэврэ булэнмэ асасинивкил.	Слыша знакомое слово, собаки кидаются в погоню за невидимым врагом.	
Толгокилду бэел дюр бисиктын, голомодук дюлэски ге сурувки.	Если седоков на нарте двое, то иногда от поварни один уходит вперед.	1
Эр эда-вэл ӈинакирва хэчэнӈивки.	Это почему-то горячит собак.	1
Нуӈартын дюлэли суручэ бэе удялин элэтвэр дыӈӈилэсинивкил.	Они несутся за ушедшим во весь дух.	1
Дыӈӈилэндерилвэ ӈинакирва багдамаду иманнаду экун-мал коӈноргоми сомат хитагивки.	В пути бегущих собак очень волнует появление перед ними на снежной белизне темного пятна.	1
Тарит каюр тэпкэливки: Коӈномо, бэйӈэ!	Хара-бар (черное), кыл-бар!	1
Тэли ӈинакир дюлэски элэтвэр эӈэситвэр дыӈӈилэсинивкил.	Собаки рвутся вперед из последних сил.	1
Голомодук дюлэски суручэ бэе, ӈинакир дагамаллактын, ӈинакирдук нуӈандулан 10-мэл метрил сулапчалатын дариски хоктодук хэтэкэндеӈэӈин.	Тот, кто от поварни ушел вперед, долкен, когда его настигает упряжка, метров за десять до собак отскочить в сторону.	1
Нуӈан дариски эсикин хэтэкэнэ, ӈинакир дуннэлэ буриксэл, сомат монӈидяӈатын.	Иначе даже знакомые собаки собьют его с ног и потреплют сильно.	1
Тыкулми каюр букнэнин мокӈидяӈатын.	Хорошо, если не загрызут до смерти.	1
Эчэл путавучавра ӈинакир дулумнул бивкил, эвкил бэее кикта.	Не запряженные собаки довольно смирны и очень редко кусают человека.	1
Толгокива ирудярил ӈинакир мэвумамал овкил.	Когда собаки везут нарты—это дикие, свирепые псы.	1
Толгокива ирудярил ӈинакир, гиркиви толгокиду тэгэвкэкэним хунӈитын, нуӈарнунтын хуӈтулэ тэтылэ тэтыксэ гиркудяна арчалдыракин, эван-да энэл суралэ касидяӈатын.	Способные разорвать даже своего каюра, если он, уступив свое место товарищу, попадется навстречу собакам пешком, одетый в непривычное для собак платье.	1
Коӈномо, ӈинакир дюлэклэтын ичэвулчэ амака (маӈи) тэдет-тэ оракин, тэли нёрамни ӈинакин дялъя ачин бисикин, каюрду эрумэмэ одяӈан.	Если темное пятно, возникшее на пути перед собаками, действительно зверь, например медведь, то без исключительно умного бастына дело каюра плохо.	1
Ңинакир упкат умнэт омӈовкил алалва тэтычэдеривэр, тэвувэ ирудяривар.	Вся упряжка мгновенно забывает, что она везет нарты и какой-то там груз.	1
Нуӈартын дыӈӈилэсинивкил элэтвэр маӈитки, эчэлгэчир эт-та уючэврэ.	Кидается в погоню за зверем, как стая совершенно ничем не связанных собак.	1
Толгокилду эрумэмэ бивки ботокодук ботокотыкиндула чинмэсудедэтын, дёлоло-до тургадяӈал.	Нартам очень трудно перекувырнуться, но они могут налететь на камень.	1
Ңинакир эрэвэр эвкил сарэ.	Собакам это все равно.	1
Туги, эми-да, ӈинакир гороло эдеӈэл хуктыллэ.	Так, конечно, далеко не убежать.	1
Умнэт упкачин эру овки: умнэт иливувки, толгокивал хукчаргавки, чамбавканим ӈинакир-вал итмэчиливкил, кусиливкил.	Но полное расстройство всего предприятия неизбежно: неожиданная остановка, быть может, разбитая нарта, перепутанная, разорванная упряжь, грызня, драка.	1
Эр упкачин тугэ иӈимэмэду, соду эдынду, яӈду бивки.	Все это в сугробе, на страшном морозе, на ветру, в пустыне.	1
Эргэчир эвир бэее бувкэндеӈэл.	Смертью пахнут такие шутки.	1
Татыкан нёрамни ӈинакин каюр элэтви тэпкэсинэкин умнэт туринивки.	Но хороший бастын при отчаянном крике каюра вдруг упирается всеми четырьмя лапами в снег.	1
Нуӈан илна, ӈинакирду ӈэливсипчувэ амӈави аӈанэ ичэвкэнивки: таргачиндула бэйӈэлэ умукэмэт ӈинакин эвки сурумурэ, эвки кикивмура.	Стоп! Ни шагу дальше! Бастын оборачивается и показывает упряжке такую страшно-оскаленную рожу, что ни одной собаке не захочется получить трепку от этих знакомых зубов.	1
Ңинакир умукэнду дуннэду горое иличиллактын, маӈи хутэхэлтыки дыӈӈилэсинивки.	Если собаки надолго встали на одном месте, медведь бежит обычно к ???? [нет в оригинале]	1
Тэли упкачин ӈэлигэ омӈовувки.	Все приходит в порядок,—темное пятно, вызвавшее чрезмерное волнение чувств, забыто.	1
Ңинакир чиӈэденэл бидекилдувэр онал толгокива часки ирусинивкил.	Собаки, повизгивая, становятся на места, привычно натягивают свои алыки.	1
Бэе толгокиду тэгэксэ, эсикин-дэ нуӈандун сэвдепчу биси.	А каюр, усевшись в нарту, хотя ему вовсе не до забав, запевает веселую песню.	1
Туги ӈинакир ӈэлилгэлэтын ӈинакирва энэ алтатта эдеӈэ каӈкит ӈэнэврэ.	Без утешения не наладить надлежащего бега после таких волнений!	1
Сомат ӈинакирва хутагивкил орон (багдакэ) ичэвулми.	Сильнее всего возбуждает собак темное пятно, если это олень.	1
Орондук (багдакэдук) сомат имуксэт ӈодявки.	От рогатого бегуна уж слишком жирно пахнет.	1
Дагала каӈкит ӈэнэмулми, ороно путавнал хуктывусинивкил!	Когда возникает необходимость быстрого пробега на коротке, перед запряжкой едут на олене.	1
Оронди бэе суруми иландули часилдули 55 километрилэ ӈэнэвки.	При помощи такой приманки достигнута собачья скорость 55 км в три часа.	1
Удяя ачинду, хуӈтут эт-та эдеӈэду ӈэнэврэ эрэ сома кэтэ.	Для снежного бездорожья, где иным способом проехать нельзя, это очень много.	1
Ңинакир дэруридитын ӈи эси ӈэлиттэ, тар толгокиду тэвуе нэдеӈэӈин илара кэтэтмэрит, тадук орор амардуктын ӈинакирва тындеӈэӈин.	Кто не боится, кому не жалко „зарезать" всю упряжку, тот может навалить на нарту тройной против обычного груз и пустить ее вслед за оленем.	1
Ңинакир "гадяӈатын", этэрэ дэрурэ, ирудянал орор амардуктын дэрукнэн ӈэнэдедеӈэтын.	Собаки „возьмут", потянут и будут гнаться до изнеможения.	1
Тарит эласа-да дэручэлвэ ӈинакирва хоканмукачиӈнара: икэнди (давланди), коӈактэлди, голомодук, часки сурудерит бэет.	Обычно подбадривают уставших собак менее волнующим способом: песней, погремушками, человеком, уходящим куда-то от поварни.	1
Ңинакир ӈэнэдери бэе амардукин элэтвэр дыӈӈилэндевкил.	Собаки, как уже сказано, рвутся за таким пешеходом.	1
Каюр толгокиду тэгэтчэри ӈинакирва дявучадявки аланчэденэ.	Но каюр держит, лаская, песика.	1
Эвки хуктыливкэнэ.	Нельзя бежать.	1
Тыргимэн бэе сэпоракин, каюр ӈинакирви тынивки тэпкэсинденэ: — Каӈкит, каӈкит!	Когда пешеход скрылся в снежной дали, каюр пускает упряжку: — Хей, хей!	1
Ңинакир элэтвэр эӈэситвэр дыӈӈилэсинивкил.	Собаки кидаются бежать.	1
Нуӈартын тыргимэнмэ бэевэ боконивкил, энэл сарэ нуӈанман илтэнивкил.	Настигают одинокого путника и довольно равнодушно пробегают мимо хитреца.	1
Бэе иду-вэл ӈинакир эдэтын туксанчэрэ дикилча бивки.	Он затаился в сугробе так, чтобы собаки его не ухватили.	1
Бэе дикиливки толгокиду ӈэнэдериду микчавганду дуннэду.	А ему удобно было вскочить в несущуюся нарту.	1
Толгокива ирудярил ӈинакир сомал долдыласалтын дюкэду игъе идерие.	Очень внимательны и чутки бегущие с нартами собаки ко всякому звуку, нарушающему тишину ледяной пустыни.	1
Ңинакирдук умукэнмэл ӈинакин иргиви буриксэ билгочиллакин, каюр килтырэе гарая капучавки.	Как только среди упряжки покажется признак уныния, опустившийся хвост, каюр ломает сухой прут из пучка, предусмотрительно захваченного именно на такой случай.	1
Гара капургаракин, дэручэл ӈинакир чэрбэргэвкил, дылилвар чуӈкирэчэлвэ дылилвар угиривкил, иргилвэр угиричэдерил иргилвэр чуӈуркэнӈивкил.	Треск лопнувшего сучка настораживает ослабевшее внимание, слишком низко опущенные головы поднимаются, повешенные хвосты закручиваются кренделями.	1
Туги-дэ чэрбэмэт ӈинакир часки ӈэнэдесинивкил.	И упряжка бодро продолжает свой тяжкий путь.	1
Толгокиду эласа-да кумалан тэвувдевки.	На нарте всегда раскинут "полог" — это, скорей, ковер, одеяло.	1
Кумалан орон ирэксэдукин, металдукин авувча бивки, тара эми некэрэ ӈинакир ирэксэдуктын овувча бивки.	Шьется полог из оленьих, а то из тех же собачьих шкур.	1
Кумаланду бэе чакиливки дептылэлви упкатван: чайвэ, сахарвэ, килтырэнмучэвэ уллэвэ, пурчава, мова, калакачанма гоӈтокотойво.	В полог может завернуться человек и все, что каюру необходимо везти с собой: чай, сахар, юкола, дрова и котелок с кружкой.	1
Толгоки дюлэлин байкалин бэе сэлэмэвэ печкава нэвки.	У дуги, у "барана", в передке нарты помещается железная печка.	1
Печкава халтын тэгэл "дюкчат" гэрбичивкил.	Печку некоторые народы называют "чум".	1
"Дюкчат" гэрбичивкил дюкчаду бидерил ненецыл Омактаду Дуннэду.	Это название, очевидно, с Новой Земли от ненцев, живущих в чумах.	1
Бирамакла Енисейдулэ печкава "Дюкчат" гэрбичивкил.	Оно упорно держится до р. Енисея.	1
Часки востоктыки хуӈтут гэрбичивкил.	Дальше на восток печку зовут иначе и весьма разнообразно.	1
Иду-дэ ӈэнэ горо бисикин печкава тэвудевкил.	Но везде возят, если перегон длинен.	1
Ңинакир хоктотын дариски сурурэкин, тэли голомо эвки бакавра.	Вдруг изменится направление собачьей "дороги", тогда поварни может не встретиться.	1
Тэли дэрумкичэвувки, анӈэчэвувки хитэхэлду, тара эми некэрэ дюкэлду, — мурили готавчалду.	Тогда ночевать и отдыхать приходится в сугробе или среди льдин, нагороженных одна на другую.	1
Ңэнэдерэкис, востоккит эдыллэкин тыматнэ-вэл тыгра-вал эласа-да уринкэл, тэдук толгокиви иливукса, хуксиллалдиви дална кумаландиви элбэкэл.	Когда в пути задует "восток", тут утром или среди дня все равно, где ни случилось бы, садись, каюр, на "землю", ставь стойком нарту, прилаживай к ней торчком лыжи, развешивай на них полог.	1
Эр умӈуви хэргидэдун ӈинакирнунми содук палидук дикилкак.	И под этой занавеской спасайся от лютой пурги вместе с собаками.	1
Упкат ӈинакир дырымэт тэгэнэл бэетки мичидянал, умукэнду халдук умнучиливкил.	В таком случае уже без чинов, песик там или не песик, рядовая, припрягаемая у самых нарт, значит наименее надежная собачонка, все тесно жмутся к человеку и вместе отсиживаются от бурана.	1
Умнучилми бэе мэнӈилви дептылэлви: иривчэлвэ уллэлвэ, оллое, колобое бувки ӈинакирдуви.	Тут приходится иногда так, что пельмени, пирожки, ломти мяса или рыбу, всю еду, заботливо приготовленную для себя, человек отдает собакам.	1
Нуӈан дептылэлвэ бувки ӈинакирду эдеӈэдитын анӈэе иста.	Не из любви, не в порыве нежных чувств, нет, а от сознания, что на ослабевших собаках не выехать из-под сугробов.	1
Эдын эдынивки часъе, халдун 2—3 тырганила.	"Восток" дует иногда час, иногда сутки, в другой раз дольше.	1
Халдун упкат ӈинакир хунӈинунмар умукэнду тоӈотонол буӈнэрэ.	Случается, замерзают, пропадая без вести, целые упряжки вместе с каюрами.	1
Бурэктын хуӈту каюр тар ӈэнэли ӈэнэдеми адыкандули анӈанилдули.	А то найдет их через несколько лет другой каюр, случайно попавший на то же направление.	1
Туги элэ умнэкэр буӈнэрэ.	Но несчастья такого рода довольно редки.	1
Эласа-да маӈичавкил ая тыргани одялан.	Обычно хватает сил переждать непогоду.	1
Хан упкатван иманнава чурбувки бэе голомовон дасикнан.	Буря живо наметет снежную гору над всем, что прижалось под пологом.	1
Тала хактырапчуду коронду бидерил бэел, ӈинакир эриксэтвэр нямадянал дикиличалявкил.	Там, в почти темной пещере, тепло от дыхания десятка живых тел.	1
Иманнат иеновмил печкая эвкил илара, эвкил чайтыра.	Тут, конечно, уж не до печки, не до чаепития.	1
Эр упкачин он-да эдеӈэ овра бивки.	Всё это не будет делаться [нет в оригинале].	1
Упкат ӈигакир-да, бэел-дэ килтырэнмучэвэ уллэвэ (кикива) сэдявкил.	Жуют юколу собаки и человек.	1
Ңинакир маналдуктын чомборочолво дюкэлвэ кикчавкил.	Собаки выгрызают лед, намерзший у них между пальцами.	1
Ая каюр эласа-да мэннунми киптыйя эксэктэдевки.	Как ни странно может показаться, у исправного каюра всегда ножницы в кармане.	1
Ңинакир маналдутын дюкэл чомборороктын сома кэсэ бивки.	Это очень большая беда —ледяшки на лапах у собак.	1
Каюр ӈинакир маналдутын луху инӈакта балдыракиннун гирдявки.	И каюр при каждой к тому возможности подстригает чересчур отросшую шерсть.	1
Хуски ӈинакин хукитэн хадылдун инӈакта эвки балдыра.	На собачьих животах, наоборот, некоторые местечки упорно не зарастают шерстью.	1
Эр эрумэмэ бивки, ӈинакин таманман эюмкунӈивки.	Это порок, сильно снижающий цену собаки.	1
Эрувэ ӈинакинма нярбама хукитэчивэ вавкил.	Плохую собаку с голым брюхом просто убивают.	1
Халдун таргачин хукитэчи богатырь-ӈинакин, каюр долчатлан, кэненэ бивки.	Но иногда такое голое место бывает у богатыря, у послушного, у отменного во всех отношениях пса.	1
Тэли каюр ӈинакин хукитэдун декивканивки хэлмие овчае, орон-мол, ӈинакин-мал ирэксэдукин.	Тогда каюр заботливо пристраивает собаке набрюшник из оленьей или опять из той же собачьей шкуры.	1
Тар амардукин аямамат хэрупчэдевки нямапчу хэлми ӈинакин хуктыллэкин эдэн нярбакадук каерора (кэлтэр ора).	Внимательно следит, чтобы теплая покрышка во время бега не сваливалась с несчастной лысины.	1
Каюр хаван эласа-да кэтэ бивни.	У каюра вообще много забот, иногда как будто неожиданных.	1
Дюкэ хэнен тар бисин хэрэл нисимал дюкэл ламу дяпкалин тоӈоточо, угэт луху киргавдяри.	Торосистый припай — это усеянная осколками мелких льдин полоса льда, намерзшая по берегу моря и постоянно разъедаемая волной.	1
Тар хэнэлдули, иварандули каюр сурулдевундуви ӈинакирдуви улмидеӈэӈин докторо (торбасила).	Прежде чем ехать по таким «дорогам», т. е. по резуну или торосистому припаю, каюр обязан сшить всем своим собакам торбасы.	1
Тар докторво ӈинакир халгардутын тэтывуӈнэрэ ӈинакин ючэдэн, тара эми некэрэ эдэн ючэрэ.	Это башмаки, надеваемые так, что когти выпускаются наружу или остаются внутри башмака.	1
Таргачин ӈинакин докторила (торбасила) хуӈтамэдук орор, тюленил ирэксэлдуктын, тара эми некэрэ брезентадук овуӈнаран.	Так или иначе собачья обувь шьется из гибкой кожи оленьей, тюленьей или из брезента.	1
Тарил доктор (торбасила) хутакачарва урэвки, хуксэт ӈинакин халгандун хуксэвувки.	Обувь в виде мешочка, стягиваемого на лапе ремешком.	1
Докторо ачир ӈинакир ӈэнэду тэлинӈэ халгара ачир овкил.	Не обутые собаки на шероховатом пути "сядут" очень скоро.	1
Элэкэс ӈинакир халгарвар дюкэт экивчэл хаӈэликнантын халгарвар чивмуми-да эвкил чивра.	Собаки, разрезавшие на первом перегоне лапы до крови, пытаются их зализать, но это не всегда удается.	1
Геду тырганиду ӈинакир халгардувар эвкил илит-та.	И на второй перегон поднять израненных собак слишком трудно.	1
Эдеӈэ-дэ дялдаврэ каюр кэтэ толгокиду хуктывуктэдерэн нуӈан кэтэрэ толгоки олдондулин туксадявки.	Напрасно также воображать, будто каюр много катается на своей нарте.	1
Суӈтали ливгэли иманнали каюр ӈинакир дюлэдутын хуксиллат ӈэнэдевки, нерамниду — ӈинакинду делгэе ичэвкэттэн.	По глубокому рыхлому снегу каюр идет на лыжах перед упряжкой, прокладывает вожаку "дорогу".	1
Ургэпчувэ толгокива каюр гекилан олдондулан ованденэ эдэн кумтэврэ туринмучэдевки.	Тяжело нагруженную нарту каюр поддерживает, забегая то с одного бока, то с другого.	1
Урэгэнэ (ӈэгунэ) туктылми каюр тадук хуӈту бэе толгокиду тэгэтчэри юмэлчэнэл толгокидук, толгоки амардукин анучиливки урэгэнмэ угиски.	При подъеме на горку каюр и всякий другой человек, сидящий в нарте, должен с нее соскочить и подпихивать ее сзади кверху.	1
Эми анут-та, ӈинакир эвкил туктыврэ.	Иначе собачьей упряжке не взять.	1
Урэгэр (ӈэгур) бивкил иварардук, ӈэкэгэчин чурбургачалдук.	Бывают горы из торосов, нагромоздившихся, как высокая гора [нет в оригинале]	1
Иварардули чурбукалдули элэ ӈинакир толгокива туктывувкил.	Торосистый припай в состоянии одолеть только собаки.	1
Орон дюкэду силбилдыдяна бурулдудевки (худурилтэнэдевки).	Олень на льду скользит и падает.	1
Якутскайды хулукукэн мурин эӈэни ургэпчу, тарит энэ дюкэли ӈэнэрэ, мэлдэргэвнэ чоловки.	Лошадь — самая мелкая, якутская лошадь — слишком тяжела, не идет через полынью по тонкому льду, проваливается сквозь лед.	1
Онтыкир ӈэнэктэвкэ машина аят тактандявки.	Вездеход катит по сугробам.	1
Тар-да бинэ гугдал иварар ороктын, иливки.	Но на припае остановится перед широкими расщелинами, протянувшимися во льду в разные стороны.	
Ңинакир-да, човорбичонол маналдивар, хэнелвэ микчасудявкил.	А собаки, цепляясь когтями, прыгают через трещины.	1
Нуӈартын толгокилвар аят ирудявкил.	И тащат за собой свои узкие сани-нарты	1
Ңинакирди ургэпчу, ӈэливсипчу хуктывуктэми.	В большинстве случаев тягостна, жестоко трудна, опасна собачья езда.	1
Чуюр манни бисикин, даркинакин ӈинакир толгокива ирурактын аямама бивки.	Вот если широкой равниной раскинулся убой, плотно сбитый ветром снег, или образовался прочный наст, — ну, тогда катись, каюр!	1
Тэли сэвдепчут, горово, каӈкит каюрвар тыевунми юргилбудеривэн, икэнин дылганман долчатчанал, хуктыдевкил.	Бодро, долго и быстро несется собачья упряжка под звон бубенцов на остоле или веселый крик своего каюра.	1
1930 анӈаниду камчаткадылду ӈинакирду Дьячков бучэлвэ американскаилва дэгиктэмнилвэ гэлэктэденэ дянегиндули часилдули 250 километрилвэ ӈэнэчэн.	На камчатских собаках каюр Дьячков в 1930 г. во время поисков погибших американских летчиков сделал перегон в 250 км за 19 часов.	1
Нуӈан талламали дюкэли даркиндули ӈэнэдечэн.	Он шел по гладкому ласту.	1
Таду-да Камчаткаду селоду Корпакиду бидерэн ге аямама каюр Журавлев.	В с. Корпаки также на Камчатке живет другой знаменитый каюр Журавлев.	1
Нуӈан мэнӈилдиви ӈинакирдиви 24 часилдули 300 километрилвэ ӈэнэвки.	Тот за сутки на своей упряжке в 12 собак "пробегал" 300 км.	1
Аяткумама-да угучак мурин, экума-да хуктывуктэвун мурин аяткумамали удякиттули тарбае эдеӈэн ӈэнэрэ.	Самый лучший верховой конь, любой рысак не способен на подобный перегон даже по наилучшей дороге.	1
Ңинакир тарбае ӈэнэвкил удяя ачиндули дюкэли, яӈилдули.	А собаки сделают его совсем без дорог — по льдам, по сугробам необитаемой пустыни.	1
Эми-вал, тарбае ӈэнэвкил аял ӈинакир, аят уливчэл.	Конечно, это исключительные, хорошо кормленные собаки.	1
Толгокил нэюмкукэр, силимкукэр бивкил. 	Нарта—это узкие низкие сани.	1
Ңонимитын иландула метрилдулэ исивки.	Длиною иногда до трех метров.	1
Толгокил бивкил бэюмэчилми хуктывуктэвур, олокил тадук хэтыл.	Размер нарты зависит от ее назначения: бывают нарты охотничьи, ездовые, грузовые.	1
Олокил урумкур бивкил, хэтыл ӈонимил бивкил.	Ездовые обычно короткие, грузовые — длинные [нет в оригинале]	1
Дулугит ӈэнэду унюли иманнали хэты дэгдэвки дюрвэ бэел тадук 80 килограммила тэвуе.	При обычном пути по рыхлому снегу грузовая нарта поднимает двух человек и 80 кг поклажи.	1
Галламали даркиндули суруми хэтыду тэвуӈнэрэ 240 килограммъе 10—12 ӈинакир эр тэвувэ ирудявкил 75 километрилмэкла, ӈэнэденэл умукэнду часту 12 километрилэ.	По гладкому насту нагружают нарту до 240 кг, и упряжка в 10–12 собак мчит этот воз со скоростью 12 км/час на расстояние 75 км.	1
Ңэнэду ӈинакир аивукир бидеӈэӈитын.	Весьма важно, накормлены хорошо собаки или голодны.	1
Ургэситви бивки дюр кубометрилулапкур чалбамэл мол тэгиндитын, бургу крестьянинды мурин ируридынин.	По весу это все равно, что два кубометра сырых березовых дров, полный воз исправной крестьянской лошади.	1
Мурин гиркумат ирудявки, ӈинакин дыӈӈилэнмэт ирудявки.	Лошадь тащит шагом, собаки бегом [нет в оригинале].	1
Ңинакир, чиӈэсиӈнэденэл, дыӈӈилэндевкил, иманнал моӈгоктолди тыпулиликнантын.	Собаки, повизгивая, скачут так, что комья снега летят из-под лап.	1
Ңинакир эӈэситын ичэвуливки ламуды бэйӈэ ваврэкин.	Сила собачьей упряжки выказывается в особенности при добыче морского зверя.	1
Мудук урисиниливкил тар-мал ӈинакир, бэевэ бэйӈэлэ эмэвчэл.	Тащить его из воды приходится той же упряжке, что привезла каюра на охоту.	1
Толгоки упкачин сэлэмэе тыпкэнэ ачин овувки.	Главная особенность нарты в том, что вся нарта устраивается без единого гвоздя.	1
Толгоки овувки улапкусуят ивчэт усикэнди хэркэвнэ.	Все скрепляется сыромятными ремешками.	1
Тыпкэрди овча толгоки мугдэкэчэндулэ-вэл, делоловэл турагами хукчаргавки умутэлди капумикнан, таргачин эвки амакан такувра.	При ударе с налета о пень или, что еще чаще и много хуже, о камень сбитая гвоздями нарта треснет непоправимо, в куски осколками распадется.	1
Усикэрди хэркэя увчэ толгоки элэ ембувки, таргачинма толгокива усикэрвэн каӈкуривдяӈа, тара эми некэрэ хуӈтулди дюгэлдывдеӈэ.	А связанная только ослабит скрепления; ремешки можно подвязать потуже, заменить новыми.	1
Ңинакир алаятын тюлень ирэксэдукин овувки.	Собачья упряжь делается из тюленьей кожи.	1
Ала тэтывувки ӈинакинду нуӈан мирэвэн эдэн тырэрэ, тадук никимняван эдэн согра.	Алык—хомут, лямка — устраивается так, что, не сдавливая шеи, схватывает грудь собаки.	1
Ала ӈинакин мирэлин тэтывувнэ согдоннолин ювки, тадук согдоннолин улбулэ танмувувки толгокимакла.	Выходит на спину, а вдоль спины тянется ремень, прикрепляемый к саням в виде постромки.	1
Нёрамнинун ӈинакиннун даран путавувки костур — нуӈан бэлэмнин.	В паре с вожаком запрягается его заместитель или ученик.	1
Нерамни ӈинакин костурнун ирудявкил толгокидук горот 6 метрил.	Они идут довольно далеко, метров на 6 впереди нарты.	1
Гил ӈинакир нерамния костурнун амардуктын толгокива ирудявкил.	Остальные собаки следуют за ними в порядке своих качеств.	1
Эӈэсие ачиндымасал ӈинакир амаргумамал бивкил, толгоки дюлэдукин 2—3-ди метралди.	Те, что послабее, бегут последними перед нартой, все-таки метра на 2, на 3 от нее.	1
Каюр толгокиду дюлэдун тэгэтчэвки, толгоки калтакаткин халгарви нэксэ нуӈан итыгарит бидедеӈэӈин, микчаннэ толгоки киралин туксасиндави.	Каюр сидит низко, на передке нарты, свесив ноги на одну сторону. Каждую минуту он должен быть готов к тому, чтобы спрыгнуть и бежать рядом с нартой.	1
Толгоки хактэлин нонон чалбандук, тадук ирэктэмэдук модук овувки.	Наиболее важная часть нарты, полозья, делаются из березы и из лиственницы.	1
Умунтэгинди ичгин бидерэкин тугэ, толгоки хактэлин эмэр бивки.	Пока стоит ровный холод зимы, полозья "войдают".	1
Толгоки хактэлин дюкэт дасивувки.	Это значит, что полозья покрывают ледяной коркой.	1
Тэргэксэвэ мут уланал, толгоки хактэван имувкил тар улапкунди тэргэксэт.	Кусок меха смачивают водой и проводят им по полозу.	1
Иӈинду улапча мома толгоки хактэлин гомбарокол дюкэт дасивувкил.	Схваченная морозом влага застывает на деревянной полосе ледяной пленкой.	1
Тэли толгоки хактэлин эмэр овкил.	И полоз скользит при езде.	1
Каюр аяннасиндяна (сурулденэ) огониливи этыкинма хичивки, туги-дэ бутылкэвэ мучивэ огониливи дывки.	Отправляясь в путь, каюр упрятывает за пазуху, кроме всего прочего, бутылку с водой.	1
